exp_name,task_type,hashed_id,joint_id_task,task_name,task_number,attempt_number,num_actions,solved,test_output_grid,first_written_solution,last_written_solution,complete,first_written_solution_word_count,last_written_solution_word_count,word_count_diff
expv6_1,evaluation,1a60b90e2a9c90b100e915adfdf7907e,1a60b90e2a9c90b100e915adfdf7907e_4364c1c4.json,4364c1c4.json,1,1,47,false,|0000000000000|0100100000000|0111100000000|0111100000000|0002222000000|0000000000000|0000000000000|0000000000000|0000000000000|0000022200000|0000022200000|0000004440000|0000004040000|0000000000000|,The top half of the block moved 1 space left and the bottom half moved 1 space right,The top block of color moved one space left and the bottom moved one space right.,true,18,16,-2
expv6_1,evaluation,1a60b90e2a9c90b100e915adfdf7907e,1a60b90e2a9c90b100e915adfdf7907e_4c177718.json,4c177718.json,2,2,25,true,|000000000000000|000000000000000|080000000000000|088000000000000|008800000000000|011000000000000|001100000000000|011000000000000|000000000000000|,The dark blue block stays where it is and the last block in the series goes on top or under it depending on where there is enough space.,The dark blue block stays where it is and the last block in the series goes on top or under it depending on where there is enough space.,true,28,28,0
expv6_1,evaluation,1a60b90e2a9c90b100e915adfdf7907e,1a60b90e2a9c90b100e915adfdf7907e_72207abc.json,72207abc.json,5,3,24,false,|000000000000000000000000000|210800200010008000000000000|000000000000000000000000000|,The first three colored blocks repeat at a spaced out pattern across the middle row.,The first three colored blocks repeat at a spaced out pattern across the middle row.,true,15,15,0
expv6_1,evaluation,1a60b90e2a9c90b100e915adfdf7907e,1a60b90e2a9c90b100e915adfdf7907e_4c177718.json,4c177718.json,2,1,21,false,|000000000000000|000000000000000|880000000000000|088000000000000|008800000000000|011000000000000|001100000000000|011000000000000|000000000000000|,The dark blue block stays where it is and the last block in the series goes on top or under it depending on where there is enough space.,The dark blue block stays where it is and the last block in the series goes on top or under it depending on where there is enough space.,true,28,28,0
expv6_1,evaluation,1a60b90e2a9c90b100e915adfdf7907e,1a60b90e2a9c90b100e915adfdf7907e_72207abc.json,72207abc.json,5,2,18,false,|000000000000000000000000000|210800200010000800000000000|000000000000000000000000000|,The first three colored blocks repeat at a spaced out pattern across the middle row.,The first three colored blocks repeat at a spaced out pattern across the middle row.,true,15,15,0
expv6_1,evaluation,1a60b90e2a9c90b100e915adfdf7907e,1a60b90e2a9c90b100e915adfdf7907e_72207abc.json,72207abc.json,5,1,16,false,|0000000000000000000000000000|2108002000100008000000000000|0000000000000000000000000000|,The first three colored blocks repeat at a spaced out pattern across the middle row.,The first three colored blocks repeat at a spaced out pattern across the middle row.,true,15,15,0
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_e509e548.json,e509e548.json,4,2,139,true,|0606000000002000|0606000000002000|0666000000002220|0000000000002020|0000002200000020|0000002000000000|0002222200666000|0000000000006000|0000000006666000|0000000000000000|0000000000010000|0111111000010000|0000001000011100|0000001000000000|,Change the colors of the squares depending on the shape it makes.,Change the color of the squares depending on the shape that it makes.,true,12,13,1
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_e509e548.json,e509e548.json,4,1,120,false,|0606000000007000|0606000000007000|0666000000007770|0000000000007070|0000007700000070|0000007000000000|0007777700666000|0000000000006000|0000000006666000|0000000000000000|0000000000010000|0111111000010000|0000001000011100|0000001000000000|,Change the colors of the squares depending on the shape it makes.,Change the color of the squares depending on the shape that it makes.,true,12,13,1
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_ef135b50.json,ef135b50.json,5,1,61,true,|2220000000|2229992222|0000002222|0222992222|0222000000|0222922220|0222922220|0222000000|0000000000|0000000000|,Add brown squares to connect the orange squares.,Add brown squares to connect the orange squares.,true,8,8,0
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_d4f3cd78.json,d4f3cd78.json,2,1,41,true,|0000000000|0000000000|0055555000|0058885000|0058885000|0058888888|0058885000|0055555000|0000000000|0000000000|,fill the center with light blue and extend to the edge of the grid.,fill the center with light blue and extend to the edge of the grid.,true,14,14,0
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_ec883f72.json,ec883f72.json,1,3,37,true,|000030440300|000030440300|000030440300|000030000300|000033333300|000400000040|004000000004|040000000000|400000000000|000000000000|000000000000|000000000000|,Change the grid to 12X12 and fill in single cells with green and yellow.,I copied the initial grid and added diagonal yellow lines coming from each corner of the green box to the edge of the grid.,true,14,24,10
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_ea786f4a.json,ea786f4a.json,3,1,34,true,|06666666660|60666666606|66066666066|66606660666|66660606666|66666066666|66660606666|66606660666|66066666066|60666666606|06666666660|,Extend black diagonal lines to each corner of the grid from the center.,Extend black diagonal lines to each corner of the grid from the center.,true,13,13,0
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_ec883f72.json,ec883f72.json,1,2,31,false,|000030440300|000030440300|000030440300|000030000300|000033333300|000000000040|000000000004|000000000000|000000000000|000000000000|000000000000|000000000000|,Change the grid to 12X12 and fill in single cells with green and yellow.,I copied the initial grid and added diagonal yellow lines coming from each corner of the green box to the edge of the grid.,true,14,24,10
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_ec883f72.json,ec883f72.json,1,1,27,false,|000030440300|000030440300|000030440300|000030000300|000033333300|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|,Change the grid to 12X12 and fill in single cells with green and yellow.,I copied the initial grid and added diagonal yellow lines coming from each corner of the green box to the edge of the grid.,true,14,24,10
expv4,training,1ae93fbf23e0e8330f43bf9983a1fe2a,1ae93fbf23e0e8330f43bf9983a1fe2a_890034e9.json,890034e9.json,2,1,33,true,|021011110010120111012|111021210111101110211|111022111110111011211|221111111110333301111|021011221101300301112|100110111110300310020|011000110110300310111|111221012211300301112|101010021110300311010|010011011111333301101|011101011110111101111|011100101011111001110|010011111111100211111|133331202110100100111|230031010101111111110|130031120111021110111|130031200012111210101|130031101010101111111|030031020111101102111|133331111111111100110|111210101011111101111|,"Assuming black is ""negative space,"" only one cluster of black squares can be encircled by the box. Translate the box over this cluster of black squares.","Assuming black is ""negative space,"" only one cluster of black squares can be encircled by the box. Translate the box over this cluster of black squares.",true,26,26,0
expv4,training,1ae93fbf23e0e8330f43bf9983a1fe2a,1ae93fbf23e0e8330f43bf9983a1fe2a_8403a5d5.json,8403a5d5.json,5,1,25,true,|0015101510|0010101010|0010101010|0010101010|0010101010|0010101010|0010101010|0010101010|0010101010|0010151015|,"Color every other column the color of the square provided in the input starting with the column the square is in and proceed to the right of the matrix. Place gray squares alternating between the top and bottom of each black column in between the colored columns, staring with a gray square on top for the first black column after the first colored column.","Color every other column the color of the square provided in the input starting with the column the square is in and proceed to the right of the matrix. Place gray squares alternating between the top and bottom of each black column in between the colored columns, staring with a gray square on top for the first black column after the first colored column.",true,64,64,0
expv4,training,1ae93fbf23e0e8330f43bf9983a1fe2a,1ae93fbf23e0e8330f43bf9983a1fe2a_952a094c.json,952a094c.json,3,2,22,true,|0000000000|0000000000|0200000080|0033333300|0030000300|0030000300|0030000300|0033333300|0400000060|0000000000|,Translate interior multicolored squares outside their respective opposite corners.,Translate interior multicolored squares outside of their opposite respective corners. ,true,9,10,1
expv4,training,1ae93fbf23e0e8330f43bf9983a1fe2a,1ae93fbf23e0e8330f43bf9983a1fe2a_952a094c.json,952a094c.json,3,1,18,false,|0000000000|0000000000|0700000080|0033333300|0030000300|0030000300|0030000300|0033333300|0400000060|0000000000|,Translate interior multicolored squares outside their respective opposite corners.,Translate interior multicolored squares outside of their opposite respective corners. ,true,9,10,1
expv4,training,1ae93fbf23e0e8330f43bf9983a1fe2a,1ae93fbf23e0e8330f43bf9983a1fe2a_794b24be.json,794b24be.json,4,1,13,true,|220|000|000|,"No matter the configuration of the blue squares, fill the top row with the same number or red-orange squares. If four blue squares are present, put the red-orange square in the center.","No matter the configuration of the blue squares, fill the top row with the same number or red-orange squares. If four blue squares are present, put the red-orange square in the center.",true,32,32,0
expv4,training,1ae93fbf23e0e8330f43bf9983a1fe2a,1ae93fbf23e0e8330f43bf9983a1fe2a_7b6016b9.json,7b6016b9.json,1,1,12,true,|3333333333333333333333333|3333373333333333733333333|3333373333373333733333733|3333373333373333733333733|3377777777777777777777773|3333372222272222722222733|3333372222272222722222733|3333372222272222722222733|3333372222272222722222733|3333372222777777777777773|3333372222272222733333733|3333372222272222733333733|3333372222222222733333733|3333372222222222733333333|3337777777777777777733333|3333373333333333733333333|3333373333333333733333333|3333373333337777777773333|3337777733333333733333333|3333373333333333733333333|3333373333333333333333333|3333373333333333333333333|,"Black squares change to green, enclosed spaces are changed to red-orange.","Black squares change to green, enclosed spaces are changed to red-orange.",true,11,11,0
expv4,training,1aea444c711b4079c9271a300623c57d,1aea444c711b4079c9271a300623c57d_f25fbde4.json,f25fbde4.json,5,3,116,false,|000044440|004444440|004404044|000444444|000444400|000000000|000000000|000000000|000000000|,little hard,something hrd,true,2,2,0
expv4,training,1aea444c711b4079c9271a300623c57d,1aea444c711b4079c9271a300623c57d_f25fbde4.json,f25fbde4.json,5,2,94,false,|040404040|404040404|040404040|404040404|040404040|404040404|040404040|404040404|040404040|,little hard,something hrd,true,2,2,0
expv4,training,1aea444c711b4079c9271a300623c57d,1aea444c711b4079c9271a300623c57d_ef135b50.json,ef135b50.json,1,3,61,true,|2220000000|2229992222|0000002222|0222992222|0222000000|0222922220|0222922220|0222000000|0000000000|0000000000|,based on the example output i selected the grid,i refer the example,true,9,4,-5
expv4,training,1aea444c711b4079c9271a300623c57d,1aea444c711b4079c9271a300623c57d_f15e1fac.json,f15e1fac.json,4,1,51,true,|00088880000000000|00000008888800000|88800000000088888|00088880000000000|00000008888800000|88800000000088888|00088880000000000|88800008888800000|00088880000088888|00000008888800000|00000000000088888|00200020000200000|,little hard,little hard,true,2,2,0
expv4,training,1aea444c711b4079c9271a300623c57d,1aea444c711b4079c9271a300623c57d_f1cefba8.json,f1cefba8.json,3,1,46,true,|000000800080000000|000000800080000000|000000800080000000|011111111111111000|011111111111111000|011888188818811000|011888188818811000|011888188818811000|011888188818811000|811111111111111888|011888188818811000|011888188818811000|011888188818811000|011888188818811000|011111111111111000|011111111111111000|000000800080000000|000000800080000000|000000800080000000|,some hard,some hard,true,2,2,0
expv4,training,1aea444c711b4079c9271a300623c57d,1aea444c711b4079c9271a300623c57d_f25ffba3.json,f25ffba3.json,2,1,36,true,|7144|7133|7130|7100|0100|0100|7100|7130|7133|7144|,based on the example output,based on the example output,true,5,5,0
expv4,training,1aea444c711b4079c9271a300623c57d,1aea444c711b4079c9271a300623c57d_ef135b50.json,ef135b50.json,1,2,35,false,|0000000000|0000000000|2220000000|2229999220|2229999220|0000000220|0002299220|0002299220|0002200000|0002200000|,based on the example output i selected the grid,i refer the example,true,9,4,-5
